597
100|IPE103 |null|32|2.0|中国近现代史纲要|中文5班|思想政治教育与研究中心
100|IPE103 |null|32|2.0|中国近现代史纲要|中文3班|思想政治教育与研究中心
50|ME102|null|72|3.0|CAD与工程制图|英文班-实验1班|机械与能源工程系
50|ME102|null|72|3.0|CAD与工程制图|中英双语班-实验4班|机械与能源工程系
50|ME102|null|72|3.0|CAD与工程制图|	中英双语班-实验3班|机械与能源工程系
50|ME102|null|72|3.0|CAD与工程制图|英文班-实验2班|机械与能源工程系
100|IPE102|null|32|2.0|马克思主义基本原理概论|中文1班|思想政治教育与研究中心
35|IPE102|null|32|2.0|马克思主义基本原理概论|中文8班|思想政治教育与研究中心
35|IPE102|null|32|2.0|马克思主义基本原理概论|中文5班|思想政治教育与研究中心
35|IPE102|null|32|2.0|马克思主义基本原理概论|中文7班|思想政治教育与研究中心
35|IPE102|null|32|2.0|马克思主义基本原理概论|中文4班|思想政治教育与研究中心
100|IPE102|null|32|2.0|马克思主义基本原理概论|中文2班|思想政治教育与研究中心
100|IPE102|null|32|2.0|马克思主义基本原理概论|中文3班|思想政治教育与研究中心
35|IPE102|null|32|2.0|马克思主义基本原理概论|中文6班|思想政治教育与研究中心
30|ME301|(理论力学I 或者 理论力学I 或者 理论力学I-B) 并且 (常微分方程 或者 常微分方程A 或者 常微分方程B)|64|3.0|动力学与机械振动|英文班|机械与能源工程系
76|FET306|null|64|3.0|商务大数据分析|英文班|金融系
100|IPE101|null|32|2.0|思想道德修养与法律基础|中文2班|思想政治教育与研究中心
100|IPE101|null|32|2.0|思想道德修养与法律基础|中文5班|思想政治教育与研究中心
100|IPE101|null|32|2.0|思想道德修养与法律基础|中文3班|思想政治教育与研究中心
100|IPE101|null|32|2.0|思想道德修养与法律基础|中文1班|思想政治教育与研究中心
100|IPE101|null|32|2.0|思想道德修养与法律基础|中文6班|思想政治教育与研究中心
100|IPE101|null|32|2.0|思想道德修养与法律基础|中文4班|思想政治教育与研究中心
50|OCE404|(海洋科学导论 并且 海洋地质学)|48|3.0|海洋沉积学|中英双语|海洋科学与工程系
30|ESE318|地球科学概论|48|3.0|地下水水文学|英文班|环境科学与工程学院
50|ME405|(机械设计基础 并且 创新设计实践)|64|3.0|创新设计理论与实践|中英双语班|机械与能源工程系
50|BIO332|(细胞生物学 或者 细胞生物学)|32|2.0|干细胞与再生生物学|中英双语班|生物系
30|ME307|电路基础|64|3.0|控制工程基础|英文班|机械与能源工程系
90|CH320|(化学原理 A 或者 化学原理)|32|2.0|有机人名反应|中英双语班|化学系
45|MAE204|(高等数学（下）A 或者 高等数学（下） 或者 数学分析II 或者 数学分析II) 并且 (线性代数I 或者 线性代数I-A)|48|3.0|理论力学 II|中文班|力学与航空航天工程系
50|MA201a|(数学分析精讲 或者 数学分析III 或者 数学分析III 或者 数学分析精讲 或者 数学分析精讲) 并且 线性代数II|80|4.0|常微分方程A|中英双语习题2班|数学系
50|MA201a|(数学分析精讲 或者 数学分析III 或者 数学分析III 或者 数学分析精讲 或者 数学分析精讲) 并且 线性代数II|80|4.0|常微分方程A|中英双语班习题1班|数学系
76|MA201a|(数学分析精讲 或者 数学分析III 或者 数学分析III 或者 数学分析精讲 或者 数学分析精讲) 并且 线性代数II|80|4.0|常微分方程A|英文班-习题3班|数学系
30|ESE316|水文学原理与应用|48|3.0|水资源评价与管理|中英双语班|环境科学与工程学院
60|FET470|null|64|2.0|金融工程理论实践课|中文班|金融系
